ran_lats,ran_lngs,City Name,Country,Lat,Lng,temp,max_temp,clouds,humidity,wind_speed
24.545032813158073,-5.492076911563089,Taoudenni,ML,22.6764132,-3.9789143,71.24,71.24,0,13,8.41
-49.04788027141032,-119.38905751382771,Rikitea,PF,-23.119901,-134.9702654,73,73,48,100,18.59
-80.48658174931205,130.05815132169454,New Norfolk,AU,-42.7828332,147.0593848,59,59,0,77,6.93
84.95970310985851,-164.09095748998962,Barrow,US,71.29055559999999,-156.788611,12.2,12.2,90,78,5.61
47.3493103488706,85.00373851064535,Zaysan,KZ,47.4701444,84.87529959999999,1.58,1.58,8,54,2.82
-56.8591754557223,-44.63855662466264,Mar Del Plata,AR,-38.0054771,-57.5426106,59,59,40,51,16.11
-75.69411837775696,71.85544505369842,Taolanaro,MG,-25.0225309,46.9853688,,,,,
-36.96392171726368,-84.07766265625855,Lebu,CL,-37.6097143,-73.6483294,55.49,55.49,0,98,19.26
-52.79084953615028,-119.64334634837357,Rikitea,PF,-23.119901,-134.9702654,73,73,48,100,18.59
-34.07484503607494,-105.38462801790243,Rikitea,PF,-23.119901,-134.9702654,73,73,48,100,18.59
22.49233840585501,73.02587021278993,Anand,IN,22.5645175,72.928871,71.6,71.6,0,64,4.7
21.63713998420873,-60.744855296972716,The Valley,AI,34.1825782,-118.4396756,83.34,84.2,40,78,8.05
59.627562987794505,29.356052514195227,Begunitsy,RU,59.58498069999999,29.3183174,35.6,35.6,40,93,4.47
-83.3776484670451,-97.2161087890771,Punta Arenas,CL,-53.1638329,-70.9170683,41.32,41.32,36,99,36.04
65.76413308361202,36.95752413021333,Solovetskiy,RU,65.1,35.6969445,,,,,
79.44745259351319,22.37971952058379,Longyearbyen,SJ,78.22317220000001,15.6267229,23,23,40,73,13.87
-18.563655549503082,33.2989865858267,Manica,MZ,-19.5059787,33.438353,,,,,
-79.09094378329968,-39.28456960133087,Ushuaia,AR,-54.8019121,-68.3029511,33.8,33.8,75,100,24.16
7.017854278275109,-125.78465866691039,Atuona,PF,-9.803279999999999,-139.0425741,79.25,79.25,80,100,15.68
-76.62918632999495,127.95656560550589,New Norfolk,AU,-42.7828332,147.0593848,59,59,0,77,6.93
64.14749438763943,128.9897788724051,Sangar,RU,63.92200099999999,127.4695071,-26.23,-26.23,56,40,4.94
37.410902397632555,71.25886830313212,Jurm,AF,36.8667458,70.83502750000001,18.1,18.1,24,94,0.69
-8.952482901278216,-117.80130409877424,Atuona,PF,-9.803279999999999,-139.0425741,79.25,79.25,80,100,15.68
-57.84536604894989,-90.37196696901793,Punta Arenas,CL,-53.1638329,-70.9170683,41.32,41.32,36,99,36.04
-78.30160106932306,174.07106399145312,Bluff,NZ,-29.9218618,31.0048384,50.63,50.63,0,100,9.98
8.500583907075821,68.37661072619241,Kavaratti,IN,10.5593204,72.63581340000002,83.57,83.57,0,100,3.15
77.30319429353437,-32.345778625607466,Illoqqortoormiut,GL,70.48556909999999,-21.9628757,,,,,
35.1743530450821,-154.43960690732422,Kapaa,US,22.0881391,-159.3379818,74.5,77,1,78,4.7
48.262989810496265,41.99854792678326,Morozovsk,RU,48.34505129999999,41.8264746,39.11,39.11,92,96,10.76
-67.64526518022485,157.25181404557202,Bluff,NZ,-29.9218618,31.0048384,50.63,50.63,0,100,9.98
14.471219636242196,34.78718595490432,Wad Madani,SD,14.393082,33.5392081,,,,,
8.711504999688074,-53.5905412984543,Mana,GF,54.236107,-4.548056,88.88,88.88,20,61,4.16
47.81423904063246,150.0010989348782,Vostok,RU,46.4467186,135.825196,-6.84,-6.84,24,70,3.71
-3.4221018369526917,-3.300173336625079,Axim,GH,4.8665091,-2.240888,81.32,81.32,20,100,13
-85.4081381017824,161.83066509733015,Bluff,NZ,-29.9218618,31.0048384,50.63,50.63,0,100,9.98
